video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"LhYfsKc0_tA","REWIND INDONESIA 2020","2020-12-28T12:45:10Z","UC-z1ubmS-iHMVr83EEwRS2g","Indonesian Youtubers","22","21.01.01","[none]","16207248","2920204","25007","404723","https://i.ytimg.com/vi/LhYfsKc0_tA/default.jpg","False","False","Rewind Indonesia 2020. #RI2020Directed by: Chandra Liow & AulionInitiated by: Andovi da Lopez, Jovial da Lopez, Chandra Liow, Aulion, & Nessie Judge.This rewind is not affiliated in anyway with YouTube or Google as a company. This rewind was made by Indonesian creators, from Indonesian creators, for the Indonesian people with the sole purpose of uniting our community and ending the year 2020 with something hopeful and positive.No copyright infringement intended. Thank you. Love you all.OCBC NISP bangga menjadi bagian dari Rewind Indonesia 2020. Video ini menunjukkan bahwa dalam segala keterbatasan, anak-anak muda Indonesia tetap mampu berkarya dengan berbekal spirit Tidak Ada Yang Tidak Bisa. Salah satu pesan yang ingin disampaikan melalui video ini adalah kesadaran finansial sejak muda, seperti menabung dan berinvestasi dengan nominal berapa saja, misalnya mulai Rp20 ribu per hari. Join layanan Nyala by OCBC NISP dan ikuti program #Save20 untuk dapatkan cashback 200rb PLUS  eksklusif T-shirt rewind 2020, kolaborasi Nyala x Monstore dengan kode promo NyalaXRewind, hanya untuk 300 pendaftar pertama!Nyalakan mimpimu sekarang, karena Tidak Ada Yang Tidak Bisa. #TAYTBWe, from the Rewind Indonesia 2020 team respect all the creators and artists that are in this video. And we appreciate all the music and art that is in this video. But we, too, may have missed a few important points/reference in the process of creating this Rewind. Thank you for reminding us! Additional Song Credit:“Lover” 2:03-2:06 — Taylor SwiftProduced by Taylor Swift, Jack AntonoffWritten by Taylor Swift"
"eRyF8GtSF10","Amanda Manopo - Tanpa Batas Waktu (Cover)","2020-12-29T10:00:09Z","UCoinOCKncGXFYvKQBxzgD5w","Ade Nurulianto","10","21.01.01","[none]","2434121","207904","3027","37568","https://i.ytimg.com/vi/eRyF8GtSF10/default.jpg","False","False","Selamat menikmati lagu #TanpaBatasWaktu yang dibawakan apik oleh Amanda Manopo (Andin). Dan lagu ini juga belakangan semakin terdengar dimana mana dan di semua kalangan berkat sinetron “Ikatan Cinta” juga yang ratingnya menjadi rating tertinggi sinetron yang pernah ada di Indonesia. Jadi untuk semua PERINDU di seluruh Indonesia dan juga pasukan penikmat sinetron Ikatan Cinta selamat memasuki Waktu Indonesia Bagian TBW!Official MV Tanpa Batas Waktu : https://youtu.be/4Yz-F0PtwSUJangan lupa streaming lagunya disini:LangitMusik     : https://bit.ly/TBWLangitMusikJOOX                 : https://bit.ly/TBWJOOXApple Music     : https://bit.ly/TanpaBatasWaktuSpotify               : https://bit.ly/TBWSpotifyYoutube Music : https://youtu.be/4Yz-F0PtwSUSong Credit :Music Produser & composed by : Ade GovindaPiano, Keys : @RioRocardoKeys etc : Ade GovindaMixed by Jones RomaVideo by Ade Govinda & @nandalove1986Follow sosmed nya ya!!Twitter  : https://twitter.com/ade_govinda Instagram : https://www.instagram.com/ade_govinda/ Facebook : https://www.facebook.com/adenurulianto01 YouTube : https://www.youtube.com/user/Adenurulianto TikTok  : https://vt.tiktok.com/UTnygu/ Business Inquiry /Contact PersonEmail : patty@creativeindigo.net"
"K2Oo7mQWzqY","Ironis! Video Panas Gisella Anastasia Terjadi Sebelum Bercerai dari Gading Marten - Cumicam","2020-12-30T04:06:45Z","UC5A_pdnOOcMsaBzFAHiTMLg","Cumicumi","24","21.01.01","infotainment|gosip|artis|selebriti|Berita selebritis|gosip terbaru hari ini|berita selebritis terbaru|info selebritis","2640634","28102","2256","11647","https://i.ytimg.com/vi/K2Oo7mQWzqY/default.jpg","False","False","Kumpulan video berita gosip terlengkap, terhangat dan terbaru hari ini seputar selebritis IndonesiaLangsung aja klik http://www.cumicumi.com/------web: http://www.cumicumi.com/facebook: http://www.facebook.com/CumiCumiDotComtwitter: https://twitter.com/CumiTweetGoogle+: https://plus.google.com/u/0/107561674912304174647"
"thhTUAXxegs","Gisel Mengakui Wanita Dalam Video Syur Itu Adalah Dirinya","2020-12-29T11:08:28Z","UCzl0OrB3-ehunyotIQvK77A","metrotvnews","22","21.01.01","medcomid|metrotvnews|berita viral|berita terkini|berita ter update|berita hari ini","1879917","20360","2049","8895","https://i.ytimg.com/vi/thhTUAXxegs/default.jpg","False","False",""
"lz_3NS7gIz8","TANTANGAN MAKANAN ASLI VS COKELAT || 24 JAM Makan Makanan Manis! Tes Rasa Seru oleh 123 GO! BOYS","2020-12-23T04:00:06Z","UCmWPgDvrvP_svfJ1F40L3Vw","123 GO! BOYS Indonesian","26","21.01.01","123go|cowok|kiathidup|lucu|123goboys|diy|prank|tantangan|123go!boys","12607505","66177","27757","7286","https://i.ytimg.com/vi/lz_3NS7gIz8/default.jpg","False","False","Doyan cokelat? Ayo kita uji! Silakan tonton tantangan makanan asli versus cokelat ini!Kamu tipe orang yang jauh lebih suka cokelat dibanding apa pun? Bahkan kodok ajaib? Doyan? Tantang teman-temanmu dalam tantangan cokelat buatanmu sendiri dan beri tahu kami bagaimana hasilnya!Subscribe channel YouTube kami supaya kamu tidak ketinggalan video-video baru!#123GO #tantangan #prankBerlangganan: https://bit.ly/2yuvmtUMusik oleh Epidemic Sound: https://www.epidemicsound.com/Materi stok: https://www.depositphotos.com https://www.shutterstock.comVideo ini ditujukan sebagai hiburan. Kami tidak menjamin kelengkapan, keamanan, dan kelayakan apa pun. Segala tindakan yang dilakukan berdasarkan informasi di video ini akan sepenuhnya menjadi risiko pelaku, dan kami tidak akan bertanggung jawab atas segala kerusakan dan kehilangan. Pemirsa bertanggung jawab penuh untuk menilai, merawat, dan melakukan tindak pencegahan jika berencana untuk meniru.Video berikut ini mungkin menampilkan aktivitas yang dilakukan oleh aktor-aktor kami dalam lingkungan terkendali - mohon bertindak penuh pertimbangan, kewaspadaan, dan kehati-hatian apabila hendak meniru."
"Rsq7EY7vhgI",":)","2020-12-29T06:09:11Z","UCCuzDCoI3EUOo_nhCj4noSw","yb","24","21.01.01","reza arap|reza|rezaoktovian|arap|YB|indonesia|rewind","2418938","221407","5546","22258","https://i.ytimg.com/vi/Rsq7EY7vhgI/default.jpg","False","False","Main Video Link https://youtu.be/LhYfsKc0_tA"
"TPlLChG1hAM","BOCIL NANGIS AKUNNYA DIHACK ORANG  |  REACTION EDITOR BERKELAS PRIPAYER PART 1","2020-12-30T02:52:51Z","UCXT5s05a6LQsP9q83W5hY_A","WAWAN MKS","20","21.01.01","Wawan|mks|wawanmks|freefire|booyah|freefireindonesia|nesc|nescind|nescid|esport|auraesport|auranesc|trending|gamers|gaming|youtuber|youtubergaming|freefirebrazil|freefirethailand|freefirekocak|funnymomentfreefire|headshoot|awm|m79|shotgun|jumpshoot|ngebug|ngecheat","1193407","144492","2556","12649","https://i.ytimg.com/vi/TPlLChG1hAM/default.jpg","False","False","kasih tau gue klo ada video keren buat gua reaction ya!! dengan cara ketik di kolom komentar / judul postingan video tersebut :#editorberkelaswawanmks"
"pQkWLwpiljM","EKSKLUSIF : RIZKY BILLAR TERNYATA SELAMA INI...","2020-12-30T08:09:28Z","UCFxxxYyYQtRAuIyW-o6PbEQ","PUTRA SIREGAR MERAKYAT","24","21.01.01","RIZKY BILLAR|PODCAST|PUTRA SIREGAR|PUTRA SIREGAR MERAKYAT|IPHONE 12|PS5 GRATIS|PSTORE|QCELL|ISTIQOMAH CELL","603212","60112","892","19289","https://i.ytimg.com/vi/pQkWLwpiljM/default.jpg","False","False","LESLAR HARUS NONTON Hanya di PS STORE | HP PEJABAT HARGA MERAKYAT WAJIB FOLLOW INSTAGRAM DI BAWAH : PSTORE_JAKARTA : https://www.instagram.com/pstore_jakartaPSTORE_BEKASI : https://www.instagram.com/pstore_beka...PSTORE_BATAM     : https://www.instagram.com/pstore_batamPSTORE_TANGERANG : https://www.instagram.com/pstore_tang...PSTORE_BANDUNG : https://www.instagram.com/pstore_bandungPSTORE_CIAMIS : https://www.instagram.com/pstore_ciam...PS.STORE_PEKANBARU : https://www.instagram.com/ps.store_pe...PS.STORE_MEDAN : https://www.instagram.com/ps.store_medanPSTORE_JOGJAKARTA : https://www.instagram.com/pstore_jogj...PSTORE_SURABAYA : https://www.instagram.com/pstore_sura...ISTIQOMAH JAKARTA :https://www.instagram.com/istore_jaka...ISTIQOMAH DEPOK : https://www.instagram.com/istore_depo...LAPTOPSSS : https://www.instagram.com/laptopsss/?...TVSTORE : https://www.instagram.com/laptopsss/?...AHHASTOREJKT : https://www.instagram.com/ahhastorejk... ======================================= Jika Anda Suka Silahkan Like dan Juga bantu Subscribe Channel Kita dengan cara Like Comment and SUBCRIBE..!! INGAT INSTAGRAM kita yang slalu live hanya di atas ini :INGAT SEBELUM TRANSFER INGAT KITA CUMAN PUNYA SATU REKENING PERUSAHAAN YAITU REKENING MANDIRI A/N : PT.PUTRA SIREGAR MERAKYATNO.REK                                : 109-00-5507-707-7INGAT SELAIN NOMOR REKENING INI KAMI TIDAK DAPAT MELAYANI ANDA. HATI - HATI PENIPUANKITA JUGA MENYEDIAKAN PENJUALAN ONLINE  LINK NYA DIBAWAH INI :SHOPEE          : http://shopee.co.id/pstore_------------------------------------------------"
"W8qKu9jR8n8","BORONG BUS BEKAS MURAH BANGET, EX PO SUMBER ALAM!!","2020-12-28T09:49:18Z","UCGAGPNod17fLs8blfuev4hA","Ridwan Hanif Rahmadi","2","21.01.01","Bis|bus|beli bis|beli bus|bus rongsok|rongsokan|bis rumah|bus rumah","1145621","20861","1465","2890","https://i.ytimg.com/vi/W8qKu9jR8n8/default.jpg","False","False","Untuk teman teman yang mau beli bis bekas bisa langsung hubungi pak Jajang di 087837712252Setelah menonton, jangan lupa klik tombol subscribe diatas dan nyalakan lonceng untuk notifikasi video terbaru langsung dari HP anda!Jangan lupa untuk follow akun Instagram Ridwan Hanif di @ridwanhrhttps://www.instagram.com/ridwanhrDan follow juga akun Instagram @autonetcare dihttps://www.instagram.com/autonetcareDan AutonetCare Detailing dihttps://www.instagram.com/autonetcare.detailingKalau kamu ingin sewa mobil di jakarta bisa ke autonet rent car dihttp://www.autonetrentcar.com"
"lcs4s3Pr9v8","EKSKLUSIF : SELAMAT HARCIS 2021 SEMOGA...","2020-12-29T06:55:08Z","UCFxxxYyYQtRAuIyW-o6PbEQ","PUTRA SIREGAR MERAKYAT","24","21.01.01","[none]","763767","55823","1998","35490","https://i.ytimg.com/vi/lcs4s3Pr9v8/default.jpg","False","False","HARCIS FAMILY HARUS NONTON Hanya di PS STORE | HP PEJABAT HARGA MERAKYAT WAJIB FOLLOW INSTAGRAM DI BAWAH : PSTORE_JAKARTA : https://www.instagram.com/pstore_jakartaPSTORE_BEKASI : https://www.instagram.com/pstore_beka...PSTORE_BATAM     : https://www.instagram.com/pstore_batamPSTORE_TANGERANG : https://www.instagram.com/pstore_tang...PSTORE_BANDUNG : https://www.instagram.com/pstore_bandungPSTORE_CIAMIS : https://www.instagram.com/pstore_ciam...PS.STORE_PEKANBARU : https://www.instagram.com/ps.store_pe...PS.STORE_MEDAN : https://www.instagram.com/ps.store_medanPSTORE_JOGJAKARTA : https://www.instagram.com/pstore_jogj...PSTORE_SURABAYA : https://www.instagram.com/pstore_sura...ISTIQOMAH JAKARTA :https://www.instagram.com/istore_jaka...ISTIQOMAH DEPOK : https://www.instagram.com/istore_depo...LAPTOPSSS : https://www.instagram.com/laptopsss/?...TVSTORE : https://www.instagram.com/laptopsss/?...AHHASTOREJKT : https://www.instagram.com/ahhastorejk... ======================================= Jika Anda Suka Silahkan Like dan Juga bantu Subscribe Channel Kita dengan cara Like Comment and SUBCRIBE..!! INGAT INSTAGRAM kita yang slalu live hanya di atas ini :INGAT SEBELUM TRANSFER INGAT KITA CUMAN PUNYA SATU REKENING PERUSAHAAN YAITU REKENING MANDIRI A/N : PT.PUTRA SIREGAR MERAKYATNO.REK                                : 109-00-5507-707-7INGAT SELAIN NOMOR REKENING INI KAMI TIDAK DAPAT MELAYANI ANDA. HATI - HATI PENIPUANKITA JUGA MENYEDIAKAN PENJUALAN ONLINE  LINK NYA DIBAWAH INI :SHOPEE          : http://shopee.co.id/pstore_#harcis#pstore#harcisfamily#putra siregar merakyat------------------------------------------------"
